outageId,outageGisId,outageRegionId,outageMunicipality,outageArea,outageCause,numCustomersOut,crewEta,dateServiceOut,dateServiceRestored,estDateServiceRestored,crewEtr,outageLastUpdated,outageRegionName,outageLatitude,outageLongitude,nearestSubstationId,outageToSubstationDistance,substationName,substationCity,typeOfSubstation,statusOfSubstation,substationLatitude,substationLongitude
2533575,2507523.0,521980323,Coquitlam,1100 block HOWSE PL,Planned work being done on our equipment,4,2025-01-06 19:10:00+00:00,2025-01-06 19:04:13+00:00,2025-01-06 23:32:59+00:00,2025-01-06 23:30:00+00:00,2025-01-06 23:30:00+00:00,2025-01-06 22:59:52+00:00,Lower Mainland,49.245682,-122.859139,202056,1.744878898832833,UNKNOWN202056,COQUITLAM,SUBSTATION,IN SERVICE,49.23,-122.86
2533586,2507534.0,521980323,Sechelt,3400 block MCNAIR FOREST SERVICE RD,Planned work being done on our equipment,1,2025-01-06 19:20:00+00:00,2025-01-06 19:17:45+00:00,2025-01-06 21:09:30+00:00,2025-01-06 21:00:00+00:00,2025-01-06 21:00:00+00:00,2025-01-06 19:19:07+00:00,Lower Mainland,49.506126,-123.497373,200160,1.6319696517349562,HOWE SOUND PULP,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.52,-123.49
2533621,2507569.0,521980323,Abbotsford,2200 block MCDERMOTT RD,Bird contacting our wires,2,2025-01-06 20:20:00+00:00,2025-01-06 19:46:21+00:00,2025-01-06 20:33:56+00:00,2025-01-06 20:45:00+00:00,2025-01-06 20:45:00+00:00,2025-01-06 20:22:09+00:00,Lower Mainland,49.045978,-122.156408,200169,1.5809950364599268,TRANS MOUNTAIN,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.06,-122.16
2533623,2507571.0,521980323,Richmond,8600 block RAILWAY AVE,Planned work being done on our equipment,19,2025-01-06 19:55:00+00:00,2025-01-06 19:48:06+00:00,2025-01-06 21:24:42+00:00,2025-01-06 22:30:00+00:00,2025-01-06 22:30:00+00:00,2025-01-06 19:52:06+00:00,Lower Mainland,49.150021,-123.169152,201835,2.3619604270565686,UNKNOWN201835,RICHMOND,SUBSTATION,IN SERVICE,49.13,-123.18
2533654,2507602.0,521980323,Sechelt,12900 block SUN CST HWY,Under investigation,2,2025-01-06 21:00:00+00:00,2025-01-06 20:18:00+00:00,2025-01-06 21:47:04+00:00,2025-01-06 22:00:00+00:00,2025-01-06 22:00:00+00:00,2025-01-06 21:18:50+00:00,Lower Mainland,49.625313,-123.999891,200151,5.73927260580588,MALASPINA,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.67,-123.96
2533751,2507699.0,521980323,Richmond,9600 block STEVESTON HWY,Planned work being done on our equipment,21,2025-01-06 20:50:00+00:00,2025-01-06 20:45:35+00:00,2025-01-06 22:09:41+00:00,2025-01-06 23:00:00+00:00,2025-01-06 23:00:00+00:00,2025-01-06 20:47:49+00:00,Lower Mainland,49.13365,-123.119936,200082,2.2247059781973153,STEVESTON,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.13,-123.15
2533753,2507701.0,1602964060,Dawson Creek,3200 block 212 RD,Motor vehicle accident,1,2025-01-06 22:20:00+00:00,2025-01-06 20:49:50+00:00,2025-01-06 22:47:10+00:00,2025-01-06 23:00:00+00:00,2025-01-06 23:00:00+00:00,2025-01-06 22:17:10+00:00,Northern,55.810086,-120.333582,200268,5.687473747735624,DAWSON CREEK,NOT AVAILABLE,SUBSTATION,IN SERVICE,55.78,-120.26
2533755,2507703.0,521980323,Sechelt,2300 block LOWER RD,Planned work being done on our equipment,3,2025-01-06 20:55:00+00:00,2025-01-06 20:50:05+00:00,2025-01-06 22:09:41+00:00,2025-01-06 22:00:00+00:00,2025-01-06 22:00:00+00:00,2025-01-06 20:51:44+00:00,Lower Mainland,49.412316,-123.601703,200159,6.639373125726535,GIBSONS,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.41,-123.51
2533805,2507753.0,521980323,Sechelt,13600 block CAMP BURLEY RD,Under investigation,6,,2025-01-06 21:04:00+00:00,2025-01-06 21:24:42+00:00,,,2025-01-06 21:08:42+00:00,Lower Mainland,49.648148,-124.044708,200151,6.563629333584315,MALASPINA,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.67,-123.96
2533806,2507754.0,725364552,Kamloops,4000 block FORESTRY RD,Under investigation,1,2025-01-06 22:25:00+00:00,2025-01-06 21:06:00+00:00,2025-01-06 23:10:11+00:00,,,2025-01-06 22:23:46+00:00,Thompson/Shuswap,50.619817,-119.821743,200304,11.173786228427556,MONTE LAKE,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.52,-119.84
2533814,2507762.0,521980323,Abbotsford,32900 block MILL LAKE RD,Cable fault,1,2025-01-07 01:10:00+00:00,2025-01-06 21:25:00+00:00,2025-01-07 02:57:36+00:00,2025-01-07 03:00:00+00:00,2025-01-07 03:00:00+00:00,2025-01-07 01:06:31+00:00,Lower Mainland,49.047246,-122.311839,200150,2.131652744721593,ABBOTSFORD,ABBOTSFORD,SUBSTATION,IN SERVICE,49.06,-122.29
2533818,2507766.0,521980323,Chilliwack,53100 block YALE RD,Planned work being done on our equipment,1,2025-01-06 21:40:00+00:00,2025-01-06 21:36:59+00:00,2025-01-06 22:29:09+00:00,2025-01-06 23:00:00+00:00,2025-01-06 23:00:00+00:00,2025-01-06 21:38:13+00:00,Lower Mainland,49.185908,-121.756479,200173,1.8314338293560757,ROSEDALE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.18,-121.78
2533820,2507768.0,848340027,Prince George,2400 block 12TH AVE,Tree down across our wires,1,2025-01-06 22:30:00+00:00,2025-01-06 21:48:00+00:00,2025-01-06 22:29:09+00:00,,,2025-01-06 21:56:52+00:00,Central Interior,53.913222,-122.769714,200203,1.4703386790199926,PATRICIA,PRINCE GEORGE,SUBSTATION,IN SERVICE,53.9,-122.77
2533826,2507774.0,521980323,Chilliwack,41700 block NO 3 RD,Under investigation,1,2025-01-06 22:35:00+00:00,2025-01-06 21:59:00+00:00,2025-01-06 23:25:19+00:00,,,2025-01-06 23:05:53+00:00,Lower Mainland,49.089752,-122.069245,200170,3.3997615069516556,TAP200170,NOT AVAILABLE,TAP,IN SERVICE,49.06,-122.08
2533824,2507772.0,521980323,Sechelt,"1000 - 1100 block KEITH RD, CEMETERY RD P25",Planned work being done on our equipment,12,2025-01-06 22:05:00+00:00,2025-01-06 21:59:09+00:00,2025-01-06 23:25:19+00:00,2025-01-07 00:00:00+00:00,2025-01-07 00:00:00+00:00,2025-01-06 22:59:53+00:00,Lower Mainland,49.422324,-123.526666,200159,1.8252063606266216,GIBSONS,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.41,-123.51
2533851,2507799.0,521980323,Richmond,6200 block UDY RD,Under investigation,1,,2025-01-06 22:19:00+00:00,2025-01-06 23:25:19+00:00,,,2025-01-06 23:03:19+00:00,Lower Mainland,49.160412,-123.155305,200084,1.8406359403443804,RICHMOND,RICHMOND,SUBSTATION,IN SERVICE,49.16,-123.13
2533852,2507800.0,1602896846,Campbell River,West of FOREST GROVE DR,Under investigation,207,2025-01-06 22:45:00+00:00,2025-01-06 22:25:00+00:00,2025-01-07 00:51:15+00:00,2025-01-07 00:00:00+00:00,2025-01-07 00:00:00+00:00,2025-01-06 23:28:24+00:00,North VI,50.016487,-125.356736,200026,2.408521013758885,LADORE FALLS,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.02,-125.39
2533883,2507831.0,521980323,Vancouver,"South of PANDORA ST, West of BOUNDARY RD, North of FRANKLIN ST, East of KOOTENAY ST",Under investigation,19,2025-01-07 16:25:00+00:00,2025-01-06 23:58:00+00:00,2025-01-07 17:12:09+00:00,2025-01-07 17:45:00+00:00,2025-01-07 17:45:00+00:00,2025-01-07 16:38:28+00:00,Lower Mainland,49.282467,-123.024198,200097,1.4193250487337281,HORNE PAYNE,BURNABY,SUBSTATION,IN SERVICE,49.27,-123.02
2533885,2507833.0,521980323,Bowen Island,200 block DAVID RD,Under investigation,1,2025-01-07 02:35:00+00:00,2025-01-07 00:11:00+00:00,2025-01-07 03:19:41+00:00,,,2025-01-07 02:37:39+00:00,Lower Mainland,49.388044,-123.320894,200137,4.300030516400038,HORSESHOE BAY,WEST VANCOUVER,SUBSTATION,IN SERVICE,49.36,-123.28
2533887,2507835.0,521980323,Sechelt,5000 block JOHNSTONE RD,Under investigation,4,2025-01-07 02:50:00+00:00,2025-01-07 00:33:00+00:00,2025-01-07 03:40:38+00:00,2025-01-07 03:50:00+00:00,2025-01-07 03:50:00+00:00,2025-01-07 02:48:12+00:00,Lower Mainland,49.624368,-124.021606,200151,6.7394080727486,MALASPINA,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.67,-123.96
2533906,2507854.0,1602896846,Campbell River,6900 block ARGONAUT RD,Bird contacting our wires,1,2025-01-07 03:20:00+00:00,2025-01-07 01:50:00+00:00,2025-01-07 04:12:21+00:00,,,2025-01-07 03:17:04+00:00,North VI,50.0068,-125.352876,200026,3.031684434464269,LADORE FALLS,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.02,-125.39
2533913,2507861.0,521980323,Surrey,7800 block 192 ST,Tree down across our wires,1,2025-01-07 05:35:00+00:00,2025-01-07 03:59:48+00:00,2025-01-07 06:49:45+00:00,,,2025-01-07 05:32:46+00:00,Lower Mainland,49.145709,-122.689008,200148,4.752225655318695,UNKNOWN200148,LANGLEY TWP,SUBSTATION,IN SERVICE,49.18,-122.65
2533915,2507863.0,521980323,Sechelt,"North-East of MADEIRA PARK RD, West of FRONT RD, South of CLAYDON RD",Under investigation,28,2025-01-07 05:05:00+00:00,2025-01-07 04:09:00+00:00,2025-01-07 05:28:43+00:00,2025-01-07 05:30:00+00:00,2025-01-07 05:30:00+00:00,2025-01-07 05:05:27+00:00,Lower Mainland,49.62322,-124.02243,200151,6.874708527580726,MALASPINA,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.67,-123.96
2533927,2507873.0,1602896846,Nanaimo,"North of QUENNELL RD, South of WHITE RD, East of SCHOOLHOUSE RD",Motor vehicle accident,1089,2025-01-07 11:40:00+00:00,2025-01-07 07:59:25+00:00,2025-01-07 22:09:37+00:00,2025-01-07 22:00:00+00:00,2025-01-07 22:00:00+00:00,2025-01-07 18:11:21+00:00,North VI,49.10818,-123.842257,202386,2.7484830923755,ISLAND PHOENIX,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.13,-123.86
2534412,2508354.0,1602896846,"Ladysmith, Nanaimo","North of EGLINGTON AVE, West of STARLING RD, East of BALSAM RD, South of GORDON RD",Motor vehicle accident,20,2025-01-07 12:30:00+00:00,2025-01-07 12:20:43+00:00,2025-01-07 22:09:37+00:00,2025-01-07 22:00:00+00:00,2025-01-07 22:00:00+00:00,2025-01-07 18:11:30+00:00,North VI,49.108648,-123.869668,200050,2.374357010496474,NEXEN TAP,NOT AVAILABLE,TAP,IN SERVICE,49.13,-123.87
2534431,2508372.0,521980323,Surrey,"300 block 176TH ST, HWY 15 @ 4TH AVE ORN",Motor vehicle accident,2,2025-01-08 06:20:00+00:00,2025-01-07 14:55:00+00:00,2025-01-08 13:18:01+00:00,2025-01-08 12:00:00+00:00,2025-01-08 12:00:00+00:00,2025-01-08 12:28:57+00:00,Lower Mainland,49.007618,-122.73491,200011,4.725761480565676,WHITE ROCK,WHITE ROCK,SUBSTATION,IN SERVICE,49.03,-122.79
2534437,2508378.0,521980323,North Vancouver,300 block W KINGS RD,Under investigation,1,2025-01-07 16:30:00+00:00,2025-01-07 15:04:00+00:00,2025-01-07 18:14:06+00:00,2025-01-07 18:00:00+00:00,2025-01-07 18:00:00+00:00,2025-01-07 16:41:20+00:00,Lower Mainland,49.337323,-123.077402,200131,2.4984823404119827,CAPILANO,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.33,-123.11
2534439,2508380.0,1602896846,Port Alice,South of PORT ALICE HWY,Equipment failure,671,2025-01-07 20:00:00+00:00,2025-01-07 15:49:41+00:00,2025-01-07 22:09:37+00:00,2025-01-07 23:00:00+00:00,2025-01-07 23:00:00+00:00,2025-01-07 20:17:34+00:00,North VI,50.431861,-127.48905,200017,0.9075131502116245,JEUNE LANDING,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.44,-127.49
2534440,2508381.0,521980323,Coquitlam,500 - 600 block SHAW AVE,Planned work being done on our equipment,12,2025-01-07 16:05:00+00:00,2025-01-07 16:02:50+00:00,2025-01-08 02:12:24+00:00,2025-01-08 02:00:00+00:00,2025-01-08 02:00:00+00:00,2025-01-07 23:33:24+00:00,Lower Mainland,49.244504,-122.887301,200111,1.9541028050703049,BARNARD,BURNABY,SUBSTATION,IN SERVICE,49.26,-122.9
2534442,2508383.0,1602964060,Prince Rupert,1700 block PRINCE RUPERT BLVD,Under investigation,1,2025-01-07 16:55:00+00:00,2025-01-07 16:17:00+00:00,2025-01-07 17:12:09+00:00,,,2025-01-07 16:52:55+00:00,Northern,54.319441,-130.284146,200237,1.9784683876721578,OLDFIELD,PRINCE RUPERT,SUBSTATION,IN SERVICE,54.31,-130.31
2534445,2508386.0,521980323,Burnaby,"West of INGLETON AVE, East of ESMOND AVE, North of TRIUMPH ST, South of DUNDAS ST",Planned work being done on our equipment,22,2025-01-07 16:35:00+00:00,2025-01-07 16:30:41+00:00,2025-01-07 21:09:24+00:00,2025-01-08 02:30:00+00:00,2025-01-08 02:30:00+00:00,2025-01-07 16:33:19+00:00,Lower Mainland,49.284347,-123.019954,200097,1.5953171026656463,HORNE PAYNE,BURNABY,SUBSTATION,IN SERVICE,49.27,-123.02
2534448,2508389.0,521980323,Vancouver,"North of 33RD AVE, East of DUNBAR ST, South of 32ND AVE, West of COLLINGWOOD ST",Planned work being done on our equipment,14,2025-01-07 16:50:00+00:00,2025-01-07 16:46:05+00:00,2025-01-07 19:47:06+00:00,2025-01-08 00:30:00+00:00,2025-01-08 00:30:00+00:00,2025-01-07 16:47:22+00:00,Lower Mainland,49.242822,-123.184559,200091,1.375989496384311,CAMOSUN,VANCOUVER,SUBSTATION,IN SERVICE,49.25,-123.2
2534449,2508390.0,725364552,Kamloops,"900 block STAGE COACH DR, 900 block STAGE COACH RD",Planned work being done on our equipment,9,2025-01-07 16:55:00+00:00,2025-01-07 16:51:23+00:00,2025-01-07 21:09:24+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 16:52:24+00:00,Thompson/Shuswap,50.725913,-120.364639,200282,2.5137222961797785,BROCKLEHURST,KAMLOOPS,SUBSTATION,IN SERVICE,50.71,-120.39
2534450,2508391.0,521980323,Chilliwack,"45700 block ELIZABETH DR, 3700 block VANCE RD",Planned work being done on our equipment,5,2025-01-07 16:55:00+00:00,2025-01-07 16:53:16+00:00,2025-01-07 20:11:11+00:00,2025-01-07 21:00:00+00:00,2025-01-07 21:00:00+00:00,2025-01-07 17:26:55+00:00,Lower Mainland,49.070384,-121.957968,200168,5.810377747954148,ATCHELITZ,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.11,-122.01
2534451,2508392.0,1602964060,Prince Rupert,"North of GURVICH ST, East of MORESBY AVE, South of PARK AVE, West of SLOAN AVE",Planned work being done on our equipment,357,2025-01-07 16:55:00+00:00,2025-01-07 16:54:47+00:00,2025-01-07 22:29:29+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 16:55:37+00:00,Northern,54.296726,-130.339508,200237,2.4174329531623457,OLDFIELD,PRINCE RUPERT,SUBSTATION,IN SERVICE,54.31,-130.31
2534454,2508395.0,1812901382,Saanich,2200 block ARBUTUS RD,Planned work being done on our equipment,2,2025-01-07 17:00:00+00:00,2025-01-07 16:57:56+00:00,2025-01-07 23:24:28+00:00,2025-01-08 01:00:00+00:00,2025-01-08 01:00:00+00:00,2025-01-07 17:03:41+00:00,South VI,48.478093,-123.304443,200069,4.193235351237573,GEORGE TRIPP,SAANICH,SUBSTATION,IN SERVICE,48.47,-123.36
2534455,2508396.0,521980323,Vancouver,"North of MARINE DR, East of ALMA ST, West of DUNBAR ST, South of 39TH AVE",Planned work being done on our equipment,38,2025-01-07 17:00:00+00:00,2025-01-07 16:58:36+00:00,2025-01-08 00:51:14+00:00,2025-01-08 01:00:00+00:00,2025-01-08 01:00:00+00:00,2025-01-07 23:00:38+00:00,Lower Mainland,49.23271,-123.186013,200089,1.9127157155943195,GEORGE DICKIE,VANCOUVER,SUBSTATION,IN SERVICE,49.23,-123.16
2534457,2508398.0,1602896846,Port Alberni,"10124 STIRLING ARM CRS, 10100 block STIRLING ARM CRES",Planned work being done on our equipment,6,2025-01-07 17:00:00+00:00,2025-01-07 16:59:07+00:00,2025-01-08 02:12:24+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:31:59+00:00,North VI,49.265158,-124.953599,200040,6.115794923882585,GREAT CENTRAL,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.32,-124.96
2534458,2508399.0,521980323,North Vancouver,"East of REDWOOD ST, South-West of PINEWOOD CRS, North of MCBRIDE ST",Planned work being done on our equipment,12,2025-01-07 17:05:00+00:00,2025-01-07 17:00:48+00:00,2025-01-07 22:47:09+00:00,2025-01-08 02:00:00+00:00,2025-01-08 02:00:00+00:00,2025-01-07 17:03:34+00:00,Lower Mainland,49.319106,-123.110095,200130,0.724776533842576,NORGATE,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.32,-123.12
2534460,2508401.0,521980323,Abbotsford,3200 block MCCALLUM RD,Planned work being done on our equipment,2,2025-01-07 17:10:00+00:00,2025-01-07 17:07:50+00:00,2025-01-07 19:32:59+00:00,2025-01-07 22:30:00+00:00,2025-01-07 22:30:00+00:00,2025-01-07 17:08:37+00:00,Lower Mainland,49.061032,-122.293531,200150,0.28170666834130603,ABBOTSFORD,ABBOTSFORD,SUBSTATION,IN SERVICE,49.06,-122.29
2534461,2508402.0,725364552,Clinton,South of HWY 97,Planned work being done on our equipment,122,2025-01-07 17:15:00+00:00,2025-01-07 17:13:15+00:00,2025-01-07 21:47:03+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 17:14:06+00:00,Thompson/Shuswap,51.120348,-121.512506,200180,19.420750231517413,KELLY LAKE,NOT AVAILABLE,SUBSTATION,IN SERVICE,51.02,-121.74
2534463,2508404.0,521980323,Vancouver,800 block W PENDER ST,Planned work being done on our equipment,1,2025-01-07 17:20:00+00:00,2025-01-07 17:15:00+00:00,2025-01-07 20:47:13+00:00,2025-01-07 23:00:00+00:00,2025-01-07 23:00:00+00:00,2025-01-07 17:17:34+00:00,Lower Mainland,49.286001,-123.116129,200093,0.7239494339920766,DAL GRAUER,VANCOUVER,SUBSTATION,IN SERVICE,49.28,-123.12
2534464,2508405.0,521980323,Sechelt,"South of CASCADIA PKY, North-East of STORVOLD RD, West of PORT MELLON HWY",Planned work being done on our equipment,6,2025-01-07 17:20:00+00:00,2025-01-07 17:16:03+00:00,2025-01-07 18:35:15+00:00,2025-01-07 18:30:00+00:00,2025-01-07 18:30:00+00:00,2025-01-07 17:19:06+00:00,Lower Mainland,49.44861,-123.492497,200159,4.475952513275532,GIBSONS,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.41,-123.51
2534465,2508406.0,521980323,Powell River,"East of Powell R-Texada Ferry , South of COURTENAY ST, North-West of MARINE AVE",Planned work being done on our equipment,14,2025-01-07 17:20:00+00:00,2025-01-07 17:17:06+00:00,2025-01-08 00:51:14+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 23:00:38+00:00,Lower Mainland,49.83602,-124.528619,200152,3.186719493461135,GRIEF POINT,POWELL RIVER,SUBSTATION,IN SERVICE,49.81,-124.51
2534466,2508407.0,1812901382,Mayne Island,"North of CAMPBELL BAY RD, East of Swartz Bay-Fulford Harbour Ferry RD",Planned work being done on our equipment,328,2025-01-07 22:00:00+00:00,2025-01-07 17:20:09+00:00,2025-01-07 22:29:29+00:00,2025-01-07 22:00:00+00:00,2025-01-07 22:00:00+00:00,2025-01-07 21:59:24+00:00,South VI,48.863033,-123.288146,202319,7.40782838594539,UNKNOWN202319,NOT AVAILABLE,SUBSTATION,IN SERVICE,48.91,-123.36
2534467,2508408.0,521980323,Port Coquitlam,1700 block MCLEAN AVE,Planned work being done on our equipment,2,2025-01-07 17:30:00+00:00,2025-01-07 17:24:00+00:00,2025-01-07 23:24:28+00:00,2025-01-07 23:30:00+00:00,2025-01-07 23:30:00+00:00,2025-01-07 23:00:39+00:00,Lower Mainland,49.253486,-122.765804,202218,1.2593933495045533,UNKNOWN202218,PORT COQUITLAM,SUBSTATION,IN SERVICE,49.26,-122.78
2534469,2508410.0,521980323,Langley,3600 - 3700 block 206A ST,Planned work being done on our equipment,13,2025-01-07 17:25:00+00:00,2025-01-07 17:25:25+00:00,2025-01-07 23:24:28+00:00,2025-01-08 01:00:00+00:00,2025-01-08 01:00:00+00:00,2025-01-07 23:01:15+00:00,Lower Mainland,49.069004,-122.652374,200008,3.990840505277858,MCLELLAN,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.1,-122.68
2534470,2508411.0,2072041405,West Kelowna,2300 block BOUCHERIE RD,Planned work being done on our equipment,1,2025-01-07 17:30:00+00:00,2025-01-07 17:28:07+00:00,2025-01-07 22:29:29+00:00,2025-01-07 23:00:00+00:00,2025-01-07 23:00:00+00:00,2025-01-07 17:28:54+00:00,Okanagan/Kootenay,49.868478,-119.552861,200296,5.233014830791315,WESTBANK,WESTBANK,SUBSTATION,IN SERVICE,49.85,-119.62
2534471,2508412.0,521980323,Vancouver,"8400 block ASH ST, 500 block SW MARINE DR",Planned work being done on our equipment,32,2025-01-07 17:35:00+00:00,2025-01-07 17:29:12+00:00,2025-01-08 02:55:02+00:00,2025-01-08 02:00:00+00:00,2025-01-08 02:00:00+00:00,2025-01-08 01:06:14+00:00,Lower Mainland,49.209215,-123.118283,200012,0.15223749294098124,KIDD NO. 1,VANCOUVER,SUBSTATION,IN SERVICE,49.21,-123.12
2534472,2508413.0,2072041405,Vernon,"East of 32ND ST, North of 39TH AVE, South of 41ST AVE, West of 30TH  ST",Planned work being done on our equipment,15,2025-01-07 17:35:00+00:00,2025-01-07 17:35:23+00:00,2025-01-08 00:51:14+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 23:12:53+00:00,Okanagan/Kootenay,50.271746,-119.2725,200303,3.8696712676557894,VERNON TERMINAL,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.25,-119.23
2534473,2508414.0,521980323,Surrey,19200 block 80 AVE,Motor vehicle accident,1,2025-01-07 18:35:00+00:00,2025-01-07 17:35:31+00:00,2025-01-07 20:27:21+00:00,,,2025-01-07 19:44:59+00:00,Lower Mainland,49.148536,-122.688716,200148,4.490524697333401,UNKNOWN200148,LANGLEY TWP,SUBSTATION,IN SERVICE,49.18,-122.65
2534475,2508416.0,725364552,Salmon Arm,2000 - 2100 block HUBAND RD,Planned work being done on our equipment,17,2025-01-07 17:40:00+00:00,2025-01-07 17:38:16+00:00,2025-01-07 23:09:33+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 18:28:49+00:00,Thompson/Shuswap,50.867577,-119.405392,200300,22.566806309939086,SALMON ARM,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.69,-119.25
2534477,2508418.0,521980323,Vancouver,"2400 block W 13TH AVE, 2400 block W 12TH AVE",Planned work being done on our equipment,16,2025-01-07 17:45:00+00:00,2025-01-07 17:41:39+00:00,2025-01-07 18:35:15+00:00,2025-01-07 19:00:00+00:00,2025-01-07 19:00:00+00:00,2025-01-07 17:43:05+00:00,Lower Mainland,49.260648,-123.161765,200090,1.4597707017931487,SPERLING,VANCOUVER,SUBSTATION,IN SERVICE,49.25,-123.15
2534484,2508425.0,1602896846,Qualicum Beach,"South of JAY BELL TRL, North of ABBEY RD, West of CANUCK CRS, East of MARTINI WAY",Planned work being done on our equipment,7,2025-01-07 22:05:00+00:00,2025-01-07 17:54:29+00:00,2025-01-07 23:47:02+00:00,2025-01-08 00:00:00+00:00,2025-01-08 00:00:00+00:00,2025-01-07 23:15:15+00:00,North VI,49.302641,-124.563976,202371,9.487492095083647,QUALICUM,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.33,-124.44
2534482,2508423.0,1602896846,Courtenay,"South-West of ANDERTON AVE, North-East of 3RD ST",Planned work being done on our equipment,129,2025-01-07 18:00:00+00:00,2025-01-07 17:55:00+00:00,2025-01-07 22:09:37+00:00,2025-01-07 23:30:00+00:00,2025-01-07 23:30:00+00:00,2025-01-07 18:00:00+00:00,North VI,49.693429,-125.000662,200033,2.1445092285379785,PUNTLEDGE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.69,-125.03
2534485,2508426.0,725364552,Lillooet,"1199 WHITNEY RD,, 800 - 1100 block WHITNEY RD",Planned work being done on our equipment,7,2025-01-07 18:05:00+00:00,2025-01-07 17:58:58+00:00,2025-01-07 21:47:03+00:00,2025-01-07 23:30:00+00:00,2025-01-07 23:30:00+00:00,2025-01-07 18:00:31+00:00,Thompson/Shuswap,50.681415,-121.902148,200181,1.7870430888655864,SETON LAKE,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.67,-121.92
2534486,2508427.0,521980323,Sechelt,"6100 block MCKAY RD, 13300 - 13500 block SUNVIEW RD",Planned work being done on our equipment,19,2025-01-07 18:00:00+00:00,2025-01-07 17:59:35+00:00,2025-01-07 22:47:09+00:00,2025-01-07 23:00:00+00:00,2025-01-07 23:00:00+00:00,2025-01-07 18:03:03+00:00,Lower Mainland,49.64009,-123.962783,200151,3.3318686379893694,MALASPINA,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.67,-123.96
